Apple Identifier,Begin Date,CMB,Category,Client,Country Code,Currency of Proceeds,Customer Currency,Customer Price,Developer,Developer Proceeds,Device,End Date,Order Type,Parent Identifier,Period,Preserved Pricing,Proceeds Reason,Product Type Identifier,Promo Code,Provider,Provider Country,SKU,Subscription,Supported Platforms,Title,Units,Version,_report_date
6758321287,07/17/2026,,Health & Fitness, ,US, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/17/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-17
6758321287,07/17/2026,,Health & Fitness, ,DO, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/17/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-17
6758321287,07/16/2026,,Health & Fitness, ,US,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/16/2026, , , , , ,3F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-16
6758321287,07/16/2026,,Health & Fitness, ,HN,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPad,07/16/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-16
6758321287,07/16/2026,,Health & Fitness, ,DE, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/16/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-16
6758321287,07/16/2026,,Health & Fitness, ,AR, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/16/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-16
6758321287,07/15/2026,,Health & Fitness, ,US, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/15/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,2,1.3.0,2026-07-15
6758321287,07/14/2026,,Health & Fitness, ,CO,COP,COP,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/14/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-14
6758321287,07/14/2026,,Health & Fitness, ,DE, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/14/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-14
6758321287,07/14/2026,,Health & Fitness, ,ES, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/14/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,2,1.3.0,2026-07-14
6758321287,07/14/2026,,Health & Fitness, ,CL, ,CLP,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/14/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-14
6780053806,07/14/2026,,Health & Fitness, ,CL,CLP,CLP,0.00, ,0.00,iPhone,07/14/2026,Free Trial Intro Offer,com.gambit.blwbaby.2024, , , ,IAY, ,APPLE,US,com.bemestar.poc.pro.weekly,New,iOS,BLW Pro Weekly,1,1.3.0,2026-07-14
6758321287,07/13/2026,,Health & Fitness, ,PT, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/13/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-13
6758321287,07/13/2026,,Health & Fitness, ,DO, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/13/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,2,1.3.0,2026-07-13
6758321287,07/12/2026,,Health & Fitness, ,BO, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/12/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-12
6758321287,07/12/2026,,Health & Fitness, ,US, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/12/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,2,1.3.0,2026-07-12
6758321287,07/12/2026,,Health & Fitness, ,ES, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/12/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-12
6758321287,07/12/2026,,Health & Fitness, ,ES,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/12/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-12
6780053808,07/12/2026,,Health & Fitness, ,US,USD,USD,0.00, ,0.00,iPhone,07/12/2026,Free Trial Intro Offer,com.gambit.blwbaby.2024, , , ,IAY,FREE,APPLE,US,com.bemestar.poc.pro.yearly,New,iOS,BLW Pro Yearly,1,1.3.0,2026-07-12
6758321287,07/11/2026,,Health & Fitness, ,HN, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/11/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-11
6758321287,07/11/2026,,Health & Fitness, ,MX, ,MXN,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/11/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-11
6758321287,07/11/2026,,Health & Fitness, ,CL, ,CLP,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/11/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,2,1.3.0,2026-07-11
6758321287,07/10/2026,,Health & Fitness, ,CO, ,COP,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/10/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-10
6758321287,07/10/2026,,Health & Fitness, ,UA, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/10/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-10
6758321287,07/10/2026,,Health & Fitness, ,US, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/10/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-10
6758321287,07/09/2026,,Health & Fitness, ,ES,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/09/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,3,1.3.0,2026-07-09
6758321287,07/09/2026,,Health & Fitness, ,US,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/09/2026, , , , , ,3F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-09
6758321287,07/08/2026,,Health & Fitness, ,MX, ,MXN,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/08/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-08
6758321287,07/08/2026,,Health & Fitness, ,AR, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/08/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-08
6758321287,07/08/2026,,Health & Fitness, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/08/2026, , , , , ,3F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-08
6758321287,07/08/2026,,Health & Fitness, ,CO, ,COP,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/08/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-08
6758321287,07/08/2026,,Health & Fitness, ,US, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/08/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-08
6758321287,07/07/2026,,Health & Fitness, ,PT, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/07/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-07
6758321287,07/07/2026,,Health & Fitness, ,CO,COP,COP,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/07/2026, , , , , ,3F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-07
6758321287,07/06/2026,,Health & Fitness, ,HN,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPad,07/06/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-06
6758321287,07/06/2026,,Health & Fitness, ,UA, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/06/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-06
6758321287,07/06/2026,,Health & Fitness, ,MX, ,MXN,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/06/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-06
6758321287,07/06/2026,,Health & Fitness, ,AU,AUD,AUD,0.00,Joao Victor Flores da Costa,0.00,iPad,07/06/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-06
6758321287,07/06/2026,,Health & Fitness, ,US, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/06/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-06
6758321287,07/05/2026,,Health & Fitness, ,CL, ,CLP,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/05/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-05
6758321287,07/05/2026,,Health & Fitness, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/05/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-05
6758321287,07/04/2026,,Health & Fitness, ,ES,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/04/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-04
6758321287,07/04/2026,,Health & Fitness, ,VE, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/04/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-04
6758321287,07/03/2026,,Health & Fitness, ,GB, ,GBP,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/03/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-03
6758321287,07/03/2026,,Health & Fitness, ,MX,MXN,MXN,0.00,Joao Victor Flores da Costa,0.00,iPad,07/03/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-03
6758321287,07/03/2026,,Health & Fitness, ,EC, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/03/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-03
6758321287,07/03/2026,,Health & Fitness, ,VE, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/03/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-03
6758321287,07/02/2026,,Health & Fitness, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/02/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-02
6758321287,07/02/2026,,Health & Fitness, ,US, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/02/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-02
6758321287,07/02/2026,,Health & Fitness, ,CA, ,CAD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/02/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-02
6758321287,07/01/2026,,Health & Fitness, ,US, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/01/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-01
6758321287,07/01/2026,,Health & Fitness, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/01/2026, , , , , ,3F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-01
6758321287,07/01/2026,,Health & Fitness, ,ES, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/01/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,2,1.3.0,2026-07-01
6758321287,07/01/2026,,Health & Fitness, ,IT, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,07/01/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-07-01
6758321287,06/30/2026,,Health & Fitness, ,ES, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/30/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-30
6758321287,06/30/2026,,Health & Fitness, ,MX, ,MXN,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/30/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-30
6758321287,06/30/2026,,Health & Fitness, ,ES,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/30/2026, , , , , ,3F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-30
6758321287,06/30/2026,,Health & Fitness, ,MX,MXN,MXN,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/30/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-30
6758321287,06/30/2026,,Health & Fitness, ,UA, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/30/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-30
6758321287,06/30/2026,,Health & Fitness, ,DO, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/30/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-30
6758321287,06/30/2026,,Health & Fitness, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPad,06/30/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-30
6758321287,06/30/2026,,Health & Fitness, ,US, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/30/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-30
6758321287,06/29/2026,,Health & Fitness, ,US, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/29/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-29
6758321287,06/29/2026,,Health & Fitness, ,MX,MXN,MXN,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/29/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-29
6758321287,06/29/2026,,Health & Fitness, ,GH, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/29/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-29
6758321287,06/29/2026,,Health & Fitness, ,PT,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/29/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-29
6758321287,06/28/2026,,Health & Fitness, ,ES,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/28/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,2,1.3.0,2026-06-28
6758321287,06/28/2026,,Health & Fitness, ,HN, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/28/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-28
6758321287,06/28/2026,,Health & Fitness, ,US,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/28/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-28
6758321287,06/28/2026,,Health & Fitness, ,MX, ,MXN,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/28/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-28
6758321287,06/28/2026,,Health & Fitness, ,AR, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/28/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-28
6758321287,06/28/2026,,Health & Fitness, ,GB,GBP,GBP,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/28/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-28
6758321287,06/28/2026,,Health & Fitness, ,TT,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/28/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-28
6780053806,06/28/2026,,Health & Fitness, ,DO,USD,USD,0.00, ,0.00,iPhone,06/28/2026,Free Trial Intro Offer,com.gambit.blwbaby.2024, , , ,IAY,FREE,APPLE,US,com.bemestar.poc.pro.weekly,New,iOS,BLW Pro Weekly,1,1.3.0,2026-06-28
6758321287,06/28/2026,,Health & Fitness, ,ES, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/28/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-28
6758321287,06/27/2026,,Health & Fitness, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/27/2026, , , , , ,3F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-27
6758321287,06/27/2026,,Health & Fitness, ,US, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/27/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-27
6758321287,06/27/2026,,Health & Fitness, ,HN, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/27/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-27
6758321287,06/27/2026,,Health & Fitness, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/27/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-27
6758321287,06/27/2026,,Health & Fitness, ,PT, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/27/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-27
6758321287,06/27/2026,,Health & Fitness, ,ES,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/27/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-27
6758321287,06/27/2026,,Health & Fitness, ,EC,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/27/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-27
6758321287,06/26/2026,,Health & Fitness, ,ES,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/26/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-26
6758321287,06/26/2026,,Health & Fitness, ,MX,MXN,MXN,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/26/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-26
6758321287,06/26/2026,,Health & Fitness, ,US,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/26/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-26
6758321287,06/26/2026,,Health & Fitness, ,CO, ,COP,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/26/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-26
6758321287,06/26/2026,,Health & Fitness, ,DO, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/26/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-26
6758321287,06/26/2026,,Health & Fitness, ,MX, ,MXN,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/26/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-26
6758321287,06/25/2026,,Health & Fitness, ,GB, ,GBP,0.00,Joao Victor Flores da Costa,0.00,iPad,06/25/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-25
6758321287,06/25/2026,,Health & Fitness, ,ES,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/25/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,2,1.3.0,2026-06-25
6758321287,06/25/2026,,Health & Fitness, ,EC, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/25/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-25
6758321287,06/25/2026,,Health & Fitness, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/25/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-25
6758321287,06/25/2026,,Health & Fitness, ,MX, ,MXN,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/25/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-25
6758321287,06/25/2026,,Health & Fitness, ,MX,MXN,MXN,0.00,Joao Victor Flores da Costa,0.00,iPad,06/25/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-25
6758321287,06/25/2026,,Health & Fitness, ,AR,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/25/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-25
6758321287,06/25/2026,,Health & Fitness, ,ES, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/25/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-25
6758321287,06/25/2026,,Health & Fitness, ,TT,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/25/2026, , , , , ,7F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-25
6758321287,06/25/2026,,Health & Fitness, ,CO, ,COP,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/25/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,1,1.3.0,2026-06-25
6758321287,06/24/2026,,Health & Fitness, ,MX, ,MXN,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/24/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,3,1.3.0,2026-06-24
6758321287,06/24/2026,,Health & Fitness, ,US, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,06/24/2026, , , , , ,1F, ,APPLE,US,com.gambit.blwbaby.2024, ,iOS,BLW Baby Led Weaning Tracker,2,1.3.0,2026-06-24
